Initial guess	Iteration	Root value			Error

-1.000			2			-1.0000000000		0.0000000000
-0.999			4			-1.0000000000		0.0000000000
-0.998			5			-1.0000000000		0.0000000000
-0.997			5			-1.0000000000		0.0000000000
-0.996			5			-1.0000000000		0.0000000000
-0.995			5			-1.0000000000		0.0000000000
-0.994			5			-1.0000000000		0.0000000000
-0.993			5			-1.0000000000		0.0000000000
-0.992			5			-1.0000000000		0.0000000000
-0.991			5			-1.0000000000		0.0000000000
-0.990			5			-1.0000000000		0.0000000000
-0.989			5			-1.0000000000		0.0000000000
-0.988			5			-1.0000000000		0.0000000000
-0.987			5			-1.0000000000		0.0000000000
-0.986			5			-1.0000000000		0.0000000000
-0.985			5			-1.0000000000		0.0000000000
-0.984			5			-1.0000000000		0.0000000000
-0.983			5			-1.0000000000		0.0000000000
-0.982			5			-1.0000000000		0.0000000000
-0.981			5			-1.0000000000		0.0000000000
-0.980			5			-1.0000000000		0.0000000000
-0.979			5			-1.0000000000		0.0000000000
-0.978			5			-1.0000000000		0.0000000000
-0.977			5			-1.0000000000		0.0000000001
-0.976			5			-1.0000000000		0.0000000001
-0.975			6			-1.0000000000		0.0000000000
-0.974			6			-1.0000000000		0.0000000000
-0.973			6			-1.0000000000		0.0000000000
-0.972			6			-1.0000000000		0.0000000000
-0.971			6			-1.0000000000		0.0000000000
-0.970			6			-1.0000000000		0.0000000000
-0.969			6			-1.0000000000		0.0000000000
-0.968			6			-1.0000000000		0.0000000000
-0.967			6			-1.0000000000		0.0000000000
-0.966			6			-1.0000000000		0.0000000000
-0.965			6			-1.0000000000		0.0000000000
-0.964			6			-1.0000000000		0.0000000000
-0.963			6			-1.0000000000		0.0000000000
-0.962			6			-1.0000000000		0.0000000000
-0.961			6			-1.0000000000		0.0000000000
-0.960			6			-1.0000000000		0.0000000000
-0.959			6			-1.0000000000		0.0000000000
-0.958			6			-1.0000000000		0.0000000000
-0.957			6			-1.0000000000		0.0000000000
-0.956			6			-1.0000000000		0.0000000000
-0.955			6			-1.0000000000		0.0000000000
-0.954			6			-1.0000000000		0.0000000000
-0.953			6			-1.0000000000		0.0000000000
-0.952			6			-1.0000000000		0.0000000000
-0.951			6			-1.0000000000		0.0000000000
-0.950			6			-1.0000000000		0.0000000000
-0.949			6			-1.0000000000		0.0000000000
-0.948			6			-1.0000000000		0.0000000000
-0.947			6			-1.0000000000		0.0000000000
-0.946			6			-1.0000000000		0.0000000000
-0.945			6			-1.0000000000		0.0000000000
-0.944			6			-1.0000000000		0.0000000000
-0.943			6			-1.0000000000		0.0000000000
-0.942			6			-1.0000000000		0.0000000000
-0.941			6			-1.0000000000		0.0000000000
-0.940			6			-1.0000000000		0.0000000000
-0.939			6			-1.0000000000		0.0000000000
-0.938			6			-1.0000000000		0.0000000000
-0.937			6			-1.0000000000		0.0000000000
-0.936			6			-1.0000000000		0.0000000000
-0.935			6			-1.0000000000		0.0000000000
-0.934			6			-1.0000000000		0.0000000000
-0.933			6			-1.0000000000		0.0000000000
-0.932			6			-1.0000000000		0.0000000000
-0.931			6			-1.0000000000		0.0000000000
-0.930			6			-1.0000000000		0.0000000000
-0.929			6			-1.0000000000		0.0000000000
-0.928			6			-1.0000000000		0.0000000000
-0.927			6			-1.0000000000		0.0000000000
-0.926			6			-1.0000000000		0.0000000000
-0.925			6			-1.0000000000		0.0000000000
-0.924			6			-1.0000000000		0.0000000000
-0.923			6			-1.0000000000		0.0000000000
-0.922			6			-1.0000000000		0.0000000000
-0.921			6			-1.0000000000		0.0000000000
-0.920			6			-1.0000000000		0.0000000000
-0.919			6			-1.0000000000		0.0000000000
-0.918			6			-1.0000000000		0.0000000000
-0.917			6			-1.0000000000		0.0000000000
-0.916			6			-1.0000000000		0.0000000001
-0.915			6			-1.0000000000		0.0000000001
-0.914			6			-1.0000000000		0.0000000001
-0.913			7			-1.0000000000		0.0000000000
-0.912			7			-1.0000000000		0.0000000000
-0.911			7			-1.0000000000		0.0000000000
-0.910			7			-1.0000000000		0.0000000000
-0.909			7			-1.0000000000		0.0000000000
-0.908			7			-1.0000000000		0.0000000000
-0.907			7			-1.0000000000		0.0000000000
-0.906			7			-1.0000000000		0.0000000000
-0.905			7			-1.0000000000		0.0000000000
-0.904			7			-1.0000000000		0.0000000000
-0.903			7			-1.0000000000		0.0000000000
-0.902			7			-1.0000000000		0.0000000000
-0.901			7			-1.0000000000		0.0000000000
-0.900			7			-1.0000000000		0.0000000000
-0.899			7			-1.0000000000		0.0000000000
-0.898			7			-1.0000000000		0.0000000000
-0.897			7			-1.0000000000		0.0000000000
-0.896			7			-1.0000000000		0.0000000000
-0.895			7			-1.0000000000		0.0000000000
-0.894			7			-1.0000000000		0.0000000000
-0.893			7			-1.0000000000		0.0000000000
-0.892			7			-1.0000000000		0.0000000000
-0.891			7			-1.0000000000		0.0000000000
-0.890			7			-1.0000000000		0.0000000000
-0.889			7			-1.0000000000		0.0000000000
-0.888			7			-1.0000000000		0.0000000000
-0.887			7			-1.0000000000		0.0000000000
-0.886			7			-1.0000000000		0.0000000000
-0.885			7			-1.0000000000		0.0000000000
-0.884			7			-1.0000000000		0.0000000000
-0.883			7			-1.0000000000		0.0000000000
-0.882			7			-1.0000000000		0.0000000000
-0.881			7			-1.0000000000		0.0000000000
-0.880			7			-1.0000000000		0.0000000000
-0.879			7			-1.0000000000		0.0000000000
-0.878			7			-1.0000000000		0.0000000000
-0.877			7			-1.0000000000		0.0000000000
-0.876			7			-1.0000000000		0.0000000000
-0.875			7			-1.0000000000		0.0000000000
-0.874			7			-1.0000000000		0.0000000000
-0.873			7			-1.0000000000		0.0000000000
-0.872			7			-1.0000000000		0.0000000000
-0.871			7			-1.0000000000		0.0000000000
-0.870			7			-1.0000000000		0.0000000000
-0.869			7			-1.0000000000		0.0000000000
-0.868			7			-1.0000000000		0.0000000000
-0.867			7			-1.0000000000		0.0000000000
-0.866			7			-1.0000000000		0.0000000000
-0.865			7			-1.0000000000		0.0000000000
-0.864			7			-1.0000000000		0.0000000000
-0.863			7			-1.0000000000		0.0000000000
-0.862			7			-1.0000000000		0.0000000000
-0.861			7			-1.0000000000		0.0000000000
-0.860			7			-1.0000000000		0.0000000000
-0.859			7			-1.0000000000		0.0000000000
-0.858			7			-1.0000000000		0.0000000000
-0.857			7			-1.0000000000		0.0000000000
-0.856			7			-1.0000000000		0.0000000000
-0.855			7			-1.0000000000		0.0000000000
-0.854			7			-1.0000000000		0.0000000000
-0.853			7			-1.0000000000		0.0000000000
-0.852			7			-1.0000000000		0.0000000000
-0.851			7			-1.0000000000		0.0000000000
-0.850			7			-1.0000000000		0.0000000000
-0.849			7			-1.0000000000		0.0000000001
-0.848			7			-1.0000000000		0.0000000001
-0.847			8			-1.0000000000		0.0000000000
-0.846			8			-1.0000000000		0.0000000000
-0.845			8			-1.0000000000		0.0000000000
-0.844			8			-1.0000000000		0.0000000000
-0.843			8			-1.0000000000		0.0000000000
-0.842			8			-1.0000000000		0.0000000000
-0.841			8			-1.0000000000		0.0000000000
-0.840			8			-1.0000000000		0.0000000000
-0.839			8			-1.0000000000		0.0000000000
-0.838			8			-1.0000000000		0.0000000000
-0.837			8			-1.0000000000		0.0000000000
-0.836			8			-1.0000000000		0.0000000000
-0.835			8			-1.0000000000		0.0000000000
-0.834			8			-1.0000000000		0.0000000000
-0.833			8			-1.0000000000		0.0000000000
-0.832			8			-1.0000000000		0.0000000000
-0.831			8			-1.0000000000		0.0000000000
-0.830			8			-1.0000000000		0.0000000000
-0.829			8			-1.0000000000		0.0000000000
-0.828			8			-1.0000000000		0.0000000000
-0.827			8			-1.0000000000		0.0000000000
-0.826			8			-1.0000000000		0.0000000000
-0.825			8			-1.0000000000		0.0000000000
-0.824			8			-1.0000000000		0.0000000000
-0.823			8			-1.0000000000		0.0000000000
-0.822			8			-1.0000000000		0.0000000000
-0.821			8			-1.0000000000		0.0000000000
-0.820			8			-1.0000000000		0.0000000000
-0.819			8			-1.0000000000		0.0000000000
-0.818			8			-1.0000000000		0.0000000000
-0.817			8			-1.0000000000		0.0000000000
-0.816			8			-1.0000000000		0.0000000000
-0.815			8			-1.0000000000		0.0000000000
-0.814			8			-1.0000000000		0.0000000000
-0.813			8			-1.0000000000		0.0000000000
-0.812			8			-1.0000000000		0.0000000000
-0.811			8			-1.0000000000		0.0000000000
-0.810			8			-1.0000000000		0.0000000000
-0.809			8			-1.0000000000		0.0000000000
-0.808			8			-1.0000000000		0.0000000000
-0.807			8			-1.0000000000		0.0000000000
-0.806			8			-1.0000000000		0.0000000000
-0.805			8			-1.0000000000		0.0000000000
-0.804			8			-1.0000000000		0.0000000000
-0.803			8			-1.0000000000		0.0000000000
-0.802			8			-1.0000000000		0.0000000000
-0.801			8			-1.0000000000		0.0000000001
-0.800			8			-1.0000000000		0.0000000001
-0.799			9			-1.0000000000		0.0000000000
-0.798			9			-1.0000000000		0.0000000000
-0.797			9			-1.0000000000		0.0000000000
-0.796			9			-1.0000000000		0.0000000000
-0.795			9			-1.0000000000		0.0000000000
-0.794			9			-1.0000000000		0.0000000000
-0.793			9			-1.0000000000		0.0000000000
-0.792			9			-1.0000000000		0.0000000000
-0.791			9			-1.0000000000		0.0000000000
-0.790			9			-1.0000000000		0.0000000000
-0.789			9			-1.0000000000		0.0000000000
-0.788			9			-1.0000000000		0.0000000000
-0.787			9			-1.0000000000		0.0000000000
-0.786			9			-1.0000000000		0.0000000000
-0.785			9			-1.0000000000		0.0000000000
-0.784			9			-1.0000000000		0.0000000000
-0.783			9			-1.0000000000		0.0000000000
-0.782			9			-1.0000000000		0.0000000000
-0.781			9			-1.0000000000		0.0000000000
-0.780			9			-1.0000000000		0.0000000000
-0.779			9			-1.0000000000		0.0000000000
-0.778			9			-1.0000000000		0.0000000000
-0.777			9			-1.0000000000		0.0000000000
-0.776			9			-1.0000000000		0.0000000000
-0.775			9			-1.0000000000		0.0000000000
-0.774			9			-1.0000000000		0.0000000000
-0.773			9			-1.0000000000		0.0000000000
-0.772			9			-1.0000000000		0.0000000000
-0.771			9			-1.0000000000		0.0000000000
-0.770			9			-1.0000000000		0.0000000000
-0.769			9			-1.0000000000		0.0000000001
-0.768			10			-1.0000000000		0.0000000000
-0.767			10			-1.0000000000		0.0000000000
-0.766			10			-1.0000000000		0.0000000000
-0.765			10			-1.0000000000		0.0000000000
-0.764			10			-1.0000000000		0.0000000000
-0.763			10			-1.0000000000		0.0000000000
-0.762			10			-1.0000000000		0.0000000000
-0.761			10			-1.0000000000		0.0000000000
-0.760			10			-1.0000000000		0.0000000000
-0.759			10			-1.0000000000		0.0000000000
-0.758			10			-1.0000000000		0.0000000000
-0.757			10			-1.0000000000		0.0000000000
-0.756			10			-1.0000000000		0.0000000000
-0.755			10			-1.0000000000		0.0000000000
-0.754			10			-1.0000000000		0.0000000000
-0.753			10			-1.0000000000		0.0000000000
-0.752			10			-1.0000000000		0.0000000000
-0.751			10			-1.0000000000		0.0000000000
-0.750			10			-1.0000000000		0.0000000000
-0.749			11			-1.0000000000		0.0000000000
-0.748			11			-1.0000000000		0.0000000000
-0.747			11			-1.0000000000		0.0000000000
-0.746			11			-1.0000000000		0.0000000000
-0.745			11			-1.0000000000		0.0000000000
-0.744			11			-1.0000000000		0.0000000000
-0.743			11			-1.0000000000		0.0000000000
-0.742			11			-1.0000000000		0.0000000000
-0.741			11			-1.0000000000		0.0000000000
-0.740			11			-1.0000000000		0.0000000000
-0.739			11			-1.0000000000		0.0000000000
-0.738			11			-1.0000000000		0.0000000000
-0.737			11			-1.0000000000		0.0000000001
-0.736			12			-1.0000000000		0.0000000000
-0.735			12			-1.0000000000		0.0000000000
-0.734			12			-1.0000000000		0.0000000000
-0.733			12			-1.0000000000		0.0000000000
-0.732			12			-1.0000000000		0.0000000000
-0.731			12			-1.0000000000		0.0000000000
-0.730			12			-1.0000000000		0.0000000000
-0.729			12			-1.0000000000		0.0000000000
-0.728			13			-1.0000000000		0.0000000000
-0.727			13			-1.0000000000		0.0000000000
-0.726			13			-1.0000000000		0.0000000000
-0.725			13			-1.0000000000		0.0000000000
-0.724			13			-1.0000000000		0.0000000000
-0.723			13			-1.0000000000		0.0000000000
-0.722			14			-1.0000000000		0.0000000000
-0.721			14			-1.0000000000		0.0000000000
-0.720			14			-1.0000000000		0.0000000000
-0.719			14			-1.0000000000		0.0000000000
-0.718			15			-1.0000000000		0.0000000000
-0.717			15			-1.0000000000		0.0000000000
-0.716			15			-1.0000000000		0.0000000000
-0.715			16			-1.0000000000		0.0000000000
-0.714			16			-1.0000000000		0.0000000000
-0.713			17			-1.0000000000		0.0000000000
-0.712			17			-1.0000000000		0.0000000000
-0.711			18			-1.0000000000		0.0000000000
-0.710			19			-1.0000000000		0.0000000000
-0.709			20			-1.0000000000		0.0000000000
-0.708			23			-1.0000000000		0.0000000000
-0.707			30			1.0000000000		0.0000000000
-0.706			22			1.0000000000		0.0000000000
-0.705			20			1.0000000000		0.0000000000
-0.704			18			1.0000000000		0.0000000001
-0.703			17			1.0000000000		0.0000000001
-0.702			17			1.0000000000		0.0000000000
-0.701			16			1.0000000000		0.0000000000
